Age,Sleep Start Time,Sleep End Time,Total Sleep Hours,Sleep Quality,Exercise (mins/day),Caffeine Intake (mg),Screen Time Before Bed (mins),Work Hours (hrs/day),Mood Score,Stress Level,Year,Month,Day,Gender_Male,Gender_Other,Productivity Class
24,23.67,5.67,6.0,3,63,298,43,4.519860561675287,9,3,2024,9,4,0.0,1.0,1
19,21.22,2.55,5.33,2,9,1,140,4.836242993418722,1,3,2024,10,21,1.0,0.0,1
53,20.77,1.86,5.1,7,22,271,43,6.466286776636156,3,1,2024,12,29,0.0,0.0,0
48,21.53,2.29,4.76,2,3,252,109,7.424644099830235,8,8,2024,4,7,0.0,0.0,1
45,22.15,3.7,5.55,7,17,6,154,11.986774251108985,5,2,2024,4,2,0.0,0.0,0
27,22.33,4.5,6.17,6,27,187,69,9.97208746391188,5,10,2024,7,7,1.0,0.0,0
42,20.25,5.1,8.85,9,12,70,0,6.288591643479854,8,3,2024,9,14,0.0,0.0,0
21,23.72,6.34,6.62,5,58,195,3,6.203123598006829,8,6,2024,11,7,1.0,0.0,0
34,20.27,5.19,8.93,4,81,106,8,9.839940253602776,2,1,2024,8,31,0.0,0.0,0
54,22.85,3.91,5.06,8,69,231,58,7.895930852987004,3,7,2024,7,20,1.0,0.0,0
36,23.28,7.8,8.52,5,22,172,168,11.447879012070045,6,1,2024,5,31,1.0,0.0,0
57,20.27,3.83,7.57,10,89,30,49,9.272614232631955,6,8,2024,1,18,0.0,0.0,1
39,20.6,5.28,8.68,10,75,233,118,7.725151473091916,10,5,2024,11,29,0.0,0.0,0
55,20.88,3.53,6.64,2,21,93,56,8.626169159225611,7,4,2024,7,7,0.0,1.0,0
23,20.1,3.82,7.72,8,33,179,9,4.962025378713632,4,8,2024,3,18,1.0,0.0,0
29,22.08,3.17,5.09,7,74,213,35,9.122351335608688,7,2,2024,4,19,0.0,1.0,1
28,22.17,6.71,8.54,1,36,204,134,8.335327648208775,1,6,2024,9,27,1.0,0.0,1
18,20.48,3.31,6.83,10,54,38,81,11.449463420328645,4,7,2024,10,13,0.0,0.0,1
19,22.38,6.12,7.73,3,14,67,170,8.660670904784439,1,8,2024,12,26,1.0,0.0,1
50,21.18,2.45,5.27,10,77,77,103,6.157207472778257,1,9,2024,3,6,0.0,0.0,1
35,20.73,2.97,6.24,2,6,259,172,9.859989466289472,9,2,2024,12,4,0.0,0.0,0
36,23.23,6.19,6.96,5,45,282,113,9.36008019199902,4,10,2024,9,28,0.0,0.0,1
42,22.98,8.48,9.49,5,30,8,66,8.293746792895863,10,3,2024,1,28,1.0,0.0,0
33,23.42,8.49,9.07,4,77,279,26,11.51428436531464,8,1,2024,4,10,1.0,0.0,1
55,20.27,3.09,6.82,8,52,201,28,5.555233752944397,1,5,2024,10,21,1.0,0.0,0
57,20.63,5.06,8.42,5,78,88,177,4.240008841425095,3,10,2024,7,12,0.0,0.0,0
25,23.7,5.28,5.58,1,40,135,157,4.57053833643398,3,10,2024,4,6,0.0,1.0,0
28,22.9,3.99,5.09,6,59,128,96,7.837944745161315,7,1,2024,11,19,0.0,1.0,0
34,22.83,6.72,7.88,5,52,228,92,9.62016260061426,5,10,2024,4,26,0.0,1.0,0
42,20.72,3.4,6.68,8,88,106,117,4.589391188968231,6,6,2024,3,10,0.0,1.0,1
19,21.03,1.86,4.82,2,85,163,14,9.709202858579433,2,3,2024,2,18,1.0,0.0,1
34,21.8,6.52,8.72,3,79,240,88,8.188338595289299,8,5,2024,2,15,0.0,1.0,1
26,23.93,6.93,7.0,2,82,241,11,4.144153527258375,4,4,2024,9,24,1.0,0.0,1
33,21.73,5.95,8.22,7,20,139,3,9.777341469381804,8,5,2024,7,7,0.0,0.0,1
56,20.75,2.11,5.36,2,88,221,129,6.442290699208097,10,5,2024,5,16,0.0,1.0,1
23,20.38,1.17,4.79,4,23,124,174,6.025072288121436,5,8,2024,2,15,0.0,1.0,0
42,23.5,6.34,6.84,1,84,179,162,6.98550314840463,6,10,2024,4,14,0.0,0.0,0
57,20.87,5.34,8.47,1,84,144,131,8.895790004074335,6,10,2024,11,1,0.0,1.0,0
22,23.87,8.64,8.77,6,86,32,77,10.830265504041328,7,3,2024,8,8,1.0,0.0,0
56,21.18,6.65,9.46,7,44,123,165,5.247495909270648,9,10,2024,8,19,1.0,0.0,0
24,20.92,3.88,6.96,2,10,260,70,8.071943597065147,5,9,2024,5,10,0.0,1.0,1
51,20.55,4.06,7.51,4,87,161,126,9.03006182527632,5,1,2024,8,21,0.0,1.0,0
53,20.1,1.92,5.82,10,73,293,23,9.97043678122924,3,1,2024,6,15,0.0,1.0,1
51,23.97,4.88,4.91,7,64,239,72,4.205046800025088,6,2,2024,9,23,0.0,0.0,1
25,23.82,5.28,5.47,7,77,243,152,10.342924515819572,8,3,2024,11,1,1.0,0.0,0
39,21.83,4.35,6.52,7,86,74,21,4.908675997917375,2,4,2024,5,3,0.0,1.0,1
35,21.27,6.47,9.2,8,14,232,160,5.976329668869997,10,5,2024,2,13,0.0,0.0,1
52,21.52,4.66,7.14,5,65,72,162,10.890090574193668,1,5,2024,7,9,1.0,0.0,1
31,21.8,3.68,5.88,8,52,114,77,11.259672734042809,2,4,2024,5,27,0.0,1.0,1
24,20.37,2.41,6.04,7,10,204,38,10.962392491779362,8,2,2024,4,1,0.0,0.0,1
20,21.98,5.62,7.64,2,1,275,96,6.118927859594549,4,8,2024,2,28,1.0,0.0,1
56,22.68,3.52,4.84,2,67,276,158,8.163984773544968,7,10,2024,11,24,1.0,0.0,0
26,21.02,6.32,9.3,5,68,261,47,4.572557680442405,5,3,2024,5,31,1.0,0.0,1
57,22.9,5.8,6.9,6,38,132,100,4.682453981520192,2,4,2024,7,19,1.0,0.0,0
23,20.77,5.99,9.22,9,58,116,100,7.416980227917616,6,1,2024,7,17,0.0,0.0,0
39,21.32,2.67,5.36,2,66,41,135,4.735332645766195,3,1,2024,1,16,0.0,0.0,0
42,23.18,5.63,6.44,2,75,237,25,5.132938055783229,7,4,2024,7,6,0.0,0.0,0
34,20.72,2.27,5.56,7,3,162,75,4.74703576853326,4,2,2024,9,30,0.0,0.0,1
21,22.97,7.02,8.05,1,72,235,5,8.788680244796566,7,8,2024,10,18,1.0,0.0,0
48,23.72,5.75,6.03,10,28,146,155,10.055825899867408,7,6,2024,12,3,0.0,0.0,0
31,22.97,5.3,6.33,7,8,56,168,11.348336720851949,4,4,2024,4,8,0.0,0.0,0
33,20.03,1.79,5.75,9,2,235,50,6.73325466880067,9,4,2024,7,4,0.0,0.0,0
44,22.28,6.43,8.15,10,14,98,20,11.552799043935684,7,9,2024,10,27,0.0,0.0,0
56,22.47,4.38,5.92,7,27,56,81,6.932073021655885,4,8,2024,6,23,0.0,1.0,1
20,23.23,4.05,4.81,5,48,17,21,5.546094124479681,3,10,2024,10,17,0.0,1.0,1
52,22.25,6.81,8.56,1,56,221,46,9.613063671705849,7,2,2024,5,2,1.0,0.0,1
50,21.03,3.47,6.44,2,25,17,65,4.7597471457260685,8,2,2024,4,29,1.0,0.0,0
43,20.93,2.99,6.06,5,15,5,33,8.430355186065597,3,10,2024,3,10,1.0,0.0,1
44,20.32,4.62,8.31,9,28,115,142,6.254307622401903,6,2,2024,7,10,1.0,0.0,1
50,20.7,3.44,6.74,1,52,0,85,10.982979710604234,1,5,2024,3,11,0.0,1.0,0
55,23.37,5.47,6.11,8,30,6,3,8.559646091809606,8,3,2024,4,12,1.0,0.0,0
33,20.02,4.95,8.94,6,79,126,99,8.748059143703454,8,3,2024,2,21,0.0,1.0,0
51,22.38,4.65,6.26,9,49,77,151,7.075724347732227,4,3,2024,12,15,0.0,0.0,0
21,22.9,6.92,8.02,9,84,54,55,5.059808388082221,2,6,2024,10,11,0.0,1.0,1
23,23.08,7.29,8.2,7,56,29,7,9.812852180042425,6,7,2024,3,28,0.0,0.0,0
27,22.28,4.52,6.23,4,34,235,12,8.30436106499456,9,4,2024,5,11,0.0,0.0,1
48,23.93,6.64,6.7,7,65,196,96,5.3070225285817445,6,8,2024,10,25,0.0,1.0,0
39,21.82,5.83,8.02,5,40,236,178,11.662399312664174,2,3,2024,1,8,0.0,0.0,0
30,21.48,2.58,5.1,9,39,88,100,8.318011648118432,10,9,2024,3,25,0.0,0.0,1
52,21.17,5.59,8.43,2,20,219,154,6.784030150078796,4,6,2024,4,30,1.0,0.0,0
34,20.27,4.35,8.08,2,61,195,86,9.592286803825507,2,7,2024,7,4,0.0,1.0,0
52,23.62,4.54,4.93,6,82,217,115,4.554083810642023,6,5,2024,9,8,0.0,0.0,1
21,22.57,5.81,7.24,9,13,68,152,4.945214553525736,4,6,2024,3,24,0.0,1.0,0
21,23.6,5.38,5.78,3,89,14,135,8.919103063841558,3,6,2024,9,30,0.0,0.0,0
56,20.27,2.78,6.52,1,44,195,137,6.373364354293967,2,4,2024,12,16,0.0,1.0,1
35,21.25,6.49,9.24,8,27,150,62,7.7658135885636,5,10,2024,5,6,1.0,0.0,1
55,23.98,4.95,4.97,7,24,24,57,10.077991565058545,4,4,2024,3,13,0.0,0.0,0
41,22.78,3.77,4.99,3,83,253,67,11.301276027925669,3,2,2024,5,26,0.0,0.0,0
52,20.13,2.54,6.41,1,39,162,80,9.9505182149114,3,4,2024,11,21,0.0,1.0,0
55,22.55,5.41,6.86,2,65,231,124,7.183818252905367,7,8,2024,11,11,0.0,0.0,0
41,21.55,2.07,4.52,4,61,179,114,5.096595369964045,7,8,2024,3,20,1.0,0.0,0
57,21.58,3.49,5.9,8,40,0,80,8.170475615049167,4,10,2024,12,1,0.0,1.0,1
18,21.22,6.32,9.11,9,6,1,6,6.767935807626313,1,5,2024,5,31,0.0,0.0,1
27,22.85,5.32,6.47,5,50,256,96,5.721541858723109,7,8,2024,7,19,0.0,0.0,0
40,23.5,6.96,7.46,10,36,186,127,8.898548981338692,6,5,2024,7,21,1.0,0.0,1
41,22.1,7.39,9.29,5,5,286,139,5.730913847925121,9,4,2024,11,26,0.0,1.0,0
25,23.65,5.59,5.94,10,14,166,69,8.854806825513222,3,10,2024,7,27,0.0,1.0,1
41,20.02,3.06,7.05,10,86,288,107,11.094632261991986,9,4,2024,8,5,0.0,1.0,1
19,22.05,4.99,6.94,3,76,139,127,7.271207963002167,7,7,2024,8,5,1.0,0.0,0
40,23.57,5.55,5.99,3,68,51,16,7.874341384295884,8,4,2024,5,26,0.0,0.0,0
30,21.48,3.26,5.77,9,33,211,15,10.857610438866216,7,1,2024,12,2,0.0,0.0,0
49,21.92,3.66,5.75,10,84,109,114,5.453577924978137,1,1,2024,9,25,0.0,1.0,1
19,21.05,6.43,9.38,9,89,201,72,9.051988442045324,7,9,2024,2,15,0.0,0.0,0
33,22.15,5.95,7.8,2,2,183,65,8.50269056352295,2,7,2024,4,2,1.0,0.0,0
46,21.98,4.33,6.35,1,65,209,150,6.849364387749295,3,8,2024,3,22,1.0,0.0,1
43,22.45,3.03,4.58,7,54,189,142,11.990718461414662,6,5,2024,9,1,1.0,0.0,0
44,22.05,4.77,6.72,10,22,203,87,4.690666112418862,1,6,2024,10,11,1.0,0.0,1
23,20.42,3.04,6.63,5,46,135,146,7.849169211317384,7,9,2024,6,27,0.0,1.0,0
19,21.65,4.15,6.5,4,16,8,179,8.511394512805186,4,7,2024,3,11,0.0,1.0,0
34,21.57,4.54,6.98,1,60,242,16,5.48825394145355,9,1,2024,9,7,0.0,1.0,0
45,23.85,4.78,4.93,2,28,27,148,8.821898263128993,4,4,2024,10,9,0.0,1.0,0
38,20.65,3.74,7.09,8,59,36,171,7.873996945262196,2,5,2024,5,29,0.0,0.0,0
53,20.5,4.4,7.9,2,84,204,37,4.8369013461906345,8,2,2024,8,28,0.0,0.0,0
24,21.42,5.66,8.24,8,29,132,3,4.238539048807609,7,1,2024,12,14,0.0,0.0,1
36,21.77,3.55,5.78,4,75,113,84,8.947262134416263,4,4,2024,4,24,1.0,0.0,0
35,20.15,2.39,6.24,2,78,130,71,4.984078876699948,1,8,2024,4,9,0.0,0.0,1
29,23.45,5.89,6.44,10,53,213,6,7.286223109884517,9,6,2024,2,9,1.0,0.0,0
34,23.68,8.66,8.98,7,2,87,174,11.328941235838942,5,8,2024,9,26,1.0,0.0,1
56,22.18,3.54,5.36,3,27,98,75,7.651465549597353,6,6,2024,7,18,0.0,0.0,1
44,20.9,2.38,5.48,10,73,224,81,7.251972547510157,8,6,2024,5,26,1.0,0.0,1
58,21.7,5.44,7.74,3,53,141,137,9.697056881426374,10,5,2024,11,21,0.0,1.0,0
48,22.15,6.68,8.53,5,13,56,56,8.800941586721752,7,6,2024,9,10,0.0,1.0,1
30,20.12,5.26,9.14,6,16,4,71,4.609175417975796,3,9,2024,7,26,0.0,1.0,0
21,21.78,6.38,8.6,7,20,278,138,11.136180121381557,2,2,2024,6,20,0.0,1.0,1
27,20.38,3.03,6.64,10,42,133,75,7.932410158059761,2,2,2024,10,27,0.0,1.0,1
28,20.55,2.25,5.7,6,42,93,179,11.495349609230434,1,5,2024,4,5,0.0,0.0,0
23,20.53,3.31,6.78,2,47,98,26,10.825979736679166,10,2,2024,2,15,0.0,0.0,0
58,23.9,4.68,4.78,5,21,239,56,11.592607981980851,2,2,2024,11,19,0.0,0.0,1
53,20.05,3.46,7.41,3,9,105,21,5.071234806200363,5,3,2024,1,2,1.0,0.0,0
48,20.18,4.57,8.39,2,87,243,38,5.757806909903207,8,8,2024,10,8,0.0,1.0,0
29,20.23,4.2,7.97,5,16,96,81,4.962845840670288,4,2,2024,3,31,0.0,1.0,0
57,23.08,6.62,7.54,9,41,298,127,5.540704373915142,3,9,2024,9,2,0.0,0.0,1
22,22.12,5.93,7.82,5,33,8,37,8.464216312816248,3,7,2024,11,12,1.0,0.0,1
51,20.15,4.36,8.21,9,76,232,63,5.198502927518281,4,9,2024,5,19,0.0,1.0,0
22,23.72,5.85,6.14,9,25,99,144,8.345765925988182,10,2,2024,1,4,0.0,0.0,0
31,22.07,6.03,7.97,5,85,139,7,6.6455074186738505,7,9,2024,5,3,0.0,1.0,0
28,22.33,4.12,5.78,5,86,43,87,5.854419154390708,2,6,2024,1,10,0.0,1.0,0
28,20.98,4.13,7.14,3,23,293,2,4.707237551257011,6,2,2024,10,20,0.0,0.0,1
21,21.35,2.02,4.67,8,26,36,0,6.017115989493915,2,7,2024,4,24,0.0,1.0,0
32,23.9,7.47,7.57,3,25,219,125,8.470609199458703,5,4,2024,10,12,1.0,0.0,0
24,20.63,3.5,6.86,9,55,166,126,11.953232604901352,4,3,2024,4,19,0.0,0.0,0
20,22.87,5.01,6.14,10,34,286,75,8.856508027287447,8,4,2024,1,24,0.0,1.0,0
36,23.17,8.12,8.96,4,44,107,13,9.733661372534698,9,6,2024,11,2,1.0,0.0,0
36,21.48,2.07,4.59,3,82,268,48,11.630027292430896,7,5,2024,4,2,0.0,0.0,1
33,20.17,1.58,5.42,3,81,170,100,9.947392229218032,9,2,2024,7,18,1.0,0.0,0
48,20.78,3.44,6.65,7,29,97,155,5.166846943955125,9,1,2024,8,26,1.0,0.0,0
38,22.97,8.32,9.35,4,10,101,24,8.747660912758313,4,5,2024,1,25,0.0,0.0,0
44,23.43,7.27,7.84,6,35,64,55,4.930667338643012,2,5,2024,9,14,0.0,1.0,1
18,23.02,5.65,6.63,4,5,276,102,6.598727945251827,9,10,2024,10,5,0.0,1.0,0
42,21.77,6.2,8.44,4,39,211,134,10.11463185530064,5,10,2024,11,26,0.0,1.0,1
57,22.48,4.49,6.01,7,28,237,90,10.936380850884891,6,6,2024,12,12,0.0,1.0,1
36,21.8,2.55,4.75,7,80,106,135,11.105000323568149,2,2,2024,1,6,0.0,0.0,0
54,21.48,5.04,7.55,7,26,201,93,4.838925270536507,7,2,2024,6,28,1.0,0.0,1
45,22.73,7.45,8.72,2,43,229,85,8.743652737860083,5,9,2024,1,14,0.0,0.0,1
19,20.7,2.07,5.37,5,70,251,78,4.321459278770426,5,7,2024,4,15,0.0,0.0,1
45,20.02,3.51,7.49,2,45,159,124,6.360485367983126,6,9,2024,9,2,0.0,0.0,0
54,22.83,4.42,5.59,6,26,287,114,8.083675067939987,6,10,2024,9,22,0.0,0.0,1
46,21.0,2.73,5.73,6,11,218,66,7.014531396118418,2,5,2024,11,27,0.0,0.0,0
50,22.03,5.86,7.83,6,87,176,99,6.354714642690735,1,3,2024,1,1,0.0,0.0,1
19,21.65,6.17,8.52,8,8,4,6,4.05928131502256,9,9,2024,5,4,0.0,1.0,1
57,22.6,7.06,8.46,8,32,34,101,8.88678805338759,2,5,2024,1,10,1.0,0.0,0
53,20.77,3.49,6.72,2,64,254,15,10.306693308151758,6,3,2024,1,17,1.0,0.0,0
40,22.45,6.37,7.92,8,65,117,34,5.845586490337514,8,5,2024,4,23,1.0,0.0,1
42,22.97,6.38,7.41,5,81,199,51,5.715269642261785,4,4,2024,2,13,0.0,0.0,0
45,21.67,4.98,7.32,8,86,107,41,4.831550205391046,5,8,2024,12,23,0.0,0.0,0
33,22.13,5.39,7.25,5,20,180,69,6.998261714086791,3,6,2024,4,24,0.0,0.0,1
57,21.18,1.82,4.64,7,89,175,134,11.086688369691023,4,9,2024,4,25,0.0,0.0,0
18,22.53,4.41,5.87,4,13,164,159,11.437839837635428,7,6,2024,8,18,0.0,0.0,0
18,20.95,3.98,7.03,3,63,273,49,4.639364840712354,8,10,2024,1,14,0.0,1.0,1
55,22.5,6.81,8.31,9,66,79,171,9.508548649204393,3,8,2024,4,18,0.0,1.0,0
19,23.9,8.71,8.81,10,58,242,23,4.415336280964846,6,1,2024,11,23,1.0,0.0,1
47,22.25,4.62,6.37,2,0,93,97,5.197253072352887,6,8,2024,7,2,0.0,0.0,0
46,20.42,1.21,4.79,4,21,103,153,5.519721557522229,3,8,2024,9,20,0.0,1.0,0
27,21.73,3.99,6.26,10,82,81,22,6.496278064986672,1,2,2024,10,6,0.0,0.0,1
57,20.33,4.16,7.83,6,54,14,10,6.008707743397723,10,3,2024,7,29,0.0,1.0,1
41,23.0,4.37,5.37,6,24,36,85,4.341985552743114,10,3,2024,6,13,0.0,1.0,1
53,23.07,5.95,6.89,5,81,0,138,9.140801456497298,3,6,2024,8,25,0.0,0.0,1
58,20.32,2.19,5.87,8,77,97,105,6.944905939067505,1,10,2024,10,24,0.0,0.0,0
28,23.3,5.99,6.69,2,67,148,4,6.596710633199871,7,8,2024,12,31,0.0,0.0,1
42,21.6,2.3,4.7,10,33,171,106,11.393376390522626,9,7,2024,10,13,1.0,0.0,0
59,20.9,4.92,8.02,4,55,91,161,4.084054273841367,5,7,2024,8,25,0.0,1.0,1
40,22.2,5.37,7.17,7,49,148,106,5.329771861680237,7,9,2024,1,3,1.0,0.0,0
39,20.7,3.69,6.99,6,27,159,76,4.858914363127002,5,3,2024,10,18,1.0,0.0,0
35,22.02,3.51,5.49,7,47,253,64,8.014917461158861,3,4,2024,3,8,0.0,1.0,0
19,22.3,3.52,5.22,2,60,93,149,9.66372566714704,3,7,2024,11,12,0.0,1.0,0
18,20.73,4.91,8.18,7,80,105,50,9.22161960736818,8,8,2024,8,18,0.0,0.0,0
42,20.55,4.02,7.47,4,85,224,173,7.808499932152777,5,4,2024,9,10,0.0,1.0,0
44,20.57,5.99,9.42,2,9,110,27,8.819482273272566,1,3,2024,10,4,1.0,0.0,1
58,20.3,1.88,5.58,4,6,115,106,7.194583008465246,1,7,2024,1,8,1.0,0.0,1
45,21.63,5.88,8.24,8,3,264,99,7.9561363497549635,2,1,2024,9,26,0.0,0.0,1
37,22.42,4.59,6.17,4,64,235,76,8.859990216954202,5,4,2024,8,2,0.0,1.0,0
29,21.58,4.79,7.21,10,39,103,148,11.483992357277351,10,4,2024,6,10,0.0,0.0,1
51,23.12,8.02,8.9,3,9,55,42,7.585507007378826,1,1,2024,1,16,1.0,0.0,0
18,23.38,6.35,6.97,1,27,106,44,11.49934478921331,2,7,2024,5,8,1.0,0.0,1
32,23.32,4.96,5.65,7,0,13,22,11.642889862439134,2,6,2024,3,18,0.0,1.0,1
51,22.73,7.56,8.83,9,63,257,5,5.455314349912857,1,10,2024,4,28,0.0,0.0,0
52,21.47,4.54,7.08,8,76,89,149,7.517905375454004,5,4,2024,11,27,0.0,1.0,1
57,21.85,5.51,7.66,3,20,38,43,5.162361094246837,7,4,2024,9,13,0.0,1.0,1
21,20.07,1.49,5.42,9,31,96,108,10.161817023396022,7,2,2024,1,22,0.0,1.0,1
48,21.82,4.31,6.49,2,77,67,43,9.192501375730297,3,3,2024,1,11,1.0,0.0,0
37,22.1,3.8,5.7,9,70,21,56,8.655027990679514,10,6,2024,7,29,1.0,0.0,1
29,20.23,1.59,5.35,2,72,14,98,7.232410383875855,9,3,2024,9,4,1.0,0.0,1
49,21.6,2.21,4.61,8,46,291,117,11.201208008715614,10,1,2024,10,31,1.0,0.0,1
45,22.83,4.09,5.25,4,55,98,103,9.657620974576483,8,9,2024,8,5,0.0,1.0,1
41,21.5,4.86,7.36,4,41,47,17,11.094983243337952,3,9,2024,1,4,1.0,0.0,0
43,22.45,5.2,6.75,7,82,53,85,8.853179118174625,7,3,2024,5,31,1.0,0.0,0
22,22.1,2.71,4.61,1,74,51,100,9.568125954509624,10,4,2024,2,9,1.0,0.0,1
41,22.68,6.49,7.81,3,23,117,11,5.716864890909318,4,9,2024,2,23,0.0,0.0,0
46,22.97,4.75,5.79,2,11,81,99,7.390648719858104,5,3,2024,4,26,1.0,0.0,0
55,20.3,5.74,9.44,3,68,198,84,5.814134946842669,9,3,2024,6,3,0.0,1.0,0
32,23.58,8.63,9.05,6,38,263,175,9.69648358366468,5,9,2024,3,28,0.0,1.0,0
54,20.68,1.53,4.85,8,83,240,113,11.94997474561976,10,6,2024,10,17,0.0,0.0,0
44,20.38,4.05,7.67,6,1,24,37,9.0582696051301,7,1,2024,9,19,0.0,0.0,1
57,21.83,5.95,8.12,8,35,276,26,7.444152419391295,5,3,2024,7,14,1.0,0.0,0
27,23.88,9.35,9.47,9,36,185,31,11.21556807957765,1,9,2024,11,10,0.0,0.0,0
54,23.28,7.33,8.05,10,46,230,125,9.824205881428396,9,8,2024,4,18,0.0,0.0,0
36,23.58,5.62,6.03,7,62,76,54,4.441514430129755,1,6,2024,8,5,0.0,1.0,0
49,21.3,2.36,5.06,7,20,214,143,11.377385114521829,10,10,2024,11,17,1.0,0.0,0
53,23.8,9.21,9.41,4,39,282,136,7.8596018846313855,1,9,2024,3,26,0.0,0.0,1
42,21.73,2.69,4.96,2,35,211,96,5.200831058690016,6,3,2024,12,29,1.0,0.0,0
26,23.43,5.9,6.46,2,85,157,163,10.303261309955571,10,7,2024,6,8,0.0,0.0,0
46,21.92,3.22,5.31,2,77,229,78,10.021716446098669,8,9,2024,6,3,1.0,0.0,0
29,22.45,6.52,8.07,10,34,147,128,4.762260100675695,10,6,2024,1,15,0.0,1.0,0
25,22.42,7.09,8.67,4,41,183,8,5.903542768874765,6,6,2024,10,11,1.0,0.0,1
34,20.08,2.92,6.83,1,31,228,120,8.945080093826222,3,9,2024,2,14,0.0,1.0,0
53,20.05,1.9,5.85,2,78,88,153,7.645416491129501,1,8,2024,6,27,0.0,0.0,1
30,21.27,4.05,6.78,1,89,99,92,9.209744873311774,10,9,2024,11,7,0.0,0.0,1
49,22.22,3.42,5.2,9,15,136,67,5.429527601322235,9,2,2024,9,6,0.0,0.0,1
22,20.15,3.93,7.78,7,3,57,117,6.775980813346834,1,5,2024,4,29,1.0,0.0,1
18,21.78,2.51,4.73,10,46,278,90,10.207879597287576,8,3,2024,8,16,1.0,0.0,0
46,22.55,7.42,8.87,5,70,169,145,4.28407228297376,3,10,2024,1,31,0.0,1.0,0
37,21.1,2.43,5.33,7,43,221,165,10.607413519474507,10,9,2024,9,29,1.0,0.0,0
34,22.88,7.83,8.94,9,32,281,41,10.94516122462311,8,10,2024,12,11,1.0,0.0,1
50,22.47,3.24,4.78,3,27,265,105,5.656685752077481,1,6,2024,10,30,0.0,1.0,0
22,23.83,7.28,7.45,3,34,115,44,5.992338285164341,4,2,2024,12,3,1.0,0.0,1
37,21.88,3.83,5.95,1,80,272,57,8.513441945361079,3,9,2024,6,14,0.0,0.0,0
36,23.05,7.39,8.34,5,62,216,127,11.825428489918576,3,5,2024,7,9,1.0,0.0,1
47,23.28,8.3,9.01,1,44,58,162,10.395632949497346,8,7,2024,5,30,0.0,0.0,0
32,23.58,9.02,9.43,5,62,170,1,9.351193361959758,1,9,2024,11,2,0.0,0.0,1
45,23.02,4.84,5.82,3,58,204,144,4.766498781165164,6,3,2024,10,17,0.0,1.0,0
35,21.75,6.15,8.4,5,53,47,34,5.445487621586402,8,8,2024,11,5,0.0,1.0,1
33,21.53,5.66,8.13,9,71,26,98,10.481583619210896,10,7,2024,7,22,1.0,0.0,0
52,22.45,6.67,8.22,5,32,223,137,10.15560316558488,4,10,2024,9,21,0.0,1.0,0
36,21.35,3.89,6.54,4,48,198,149,8.897144189611794,3,8,2024,12,21,0.0,1.0,0
58,22.92,3.74,4.82,1,26,5,23,8.52782171861532,3,6,2024,5,25,0.0,1.0,1
59,23.92,4.86,4.95,5,78,221,165,5.743863370444706,7,8,2024,11,29,0.0,1.0,1
54,20.33,2.72,6.39,4,70,247,104,8.205350728505735,5,6,2024,12,26,0.0,0.0,0
21,22.0,7.04,9.04,2,65,54,116,9.120124350348204,9,9,2024,4,28,0.0,1.0,0
58,23.3,8.52,9.22,4,46,90,43,11.547671738112896,2,5,2024,4,7,1.0,0.0,1
41,22.42,3.06,4.64,9,66,90,13,8.040575292363908,9,4,2024,6,19,1.0,0.0,1
19,22.37,6.11,7.74,9,51,202,117,7.714084907396339,2,4,2024,2,26,1.0,0.0,0
30,22.28,5.01,6.72,7,25,205,100,4.31915724577629,5,10,2024,4,30,1.0,0.0,1
56,22.3,6.53,8.23,5,22,53,163,11.609082474786382,6,6,2024,8,10,0.0,1.0,0
40,20.33,4.42,8.08,2,89,33,80,11.180436040874676,4,2,2024,3,5,0.0,0.0,1
46,22.57,5.17,6.6,4,52,145,165,7.849213766821451,3,5,2024,11,20,0.0,1.0,1
48,22.67,7.01,8.34,7,48,141,156,11.679017887151227,3,3,2024,5,21,1.0,0.0,1
30,20.42,5.88,9.46,9,82,242,111,8.577166470005583,5,4,2024,5,21,1.0,0.0,0
41,22.4,6.93,8.53,5,16,91,159,6.379925106884287,6,10,2024,7,4,1.0,0.0,0
25,20.45,0.95,4.5,4,0,78,133,8.472003590770255,5,8,2024,4,30,0.0,0.0,0
39,23.72,7.74,8.02,10,33,270,50,11.427597033900756,5,1,2024,7,8,1.0,0.0,0
46,23.22,8.4,9.18,1,70,99,177,5.631739494055478,6,3,2024,2,19,0.0,0.0,0
49,21.33,5.45,8.12,9,55,229,158,6.924501122223743,8,6,2024,6,3,0.0,1.0,0
46,22.18,2.88,4.69,7,15,127,11,9.443128193394426,10,1,2024,9,2,1.0,0.0,0
48,23.75,6.49,6.74,8,54,111,158,8.900473965362234,1,5,2024,10,10,0.0,1.0,1
35,22.82,7.52,8.71,4,86,163,112,10.440381247028585,1,7,2024,5,20,0.0,1.0,0
49,21.52,2.57,5.05,9,21,263,36,4.558718861583766,6,1,2024,8,19,1.0,0.0,1
50,23.78,4.47,4.69,10,85,240,53,6.311915564876351,9,5,2024,4,12,1.0,0.0,0
48,20.97,3.18,6.22,2,87,288,117,6.485785080293703,9,4,2024,12,31,1.0,0.0,1
51,21.93,2.89,4.95,3,5,259,100,9.433373061658047,1,6,2024,7,31,0.0,1.0,1
56,21.68,5.1,7.41,9,50,274,95,8.06039393751587,7,8,2024,6,12,0.0,0.0,1
23,23.53,4.34,4.8,6,77,119,24,10.894153073641014,2,7,2024,6,1,0.0,0.0,0
